id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
7084,Dusan Vlahovic,25,2215,20,14.396763789467514,2,2.223673164844513,91,21,3,0,F,"Fiorentina,Juventus",15,9.828970718197525,14.342547534033656,3.7849581791087985
1209,Ciro Immobile,22,1921,19,15.264085110276937,2,1.5500819701701403,82,15,3,0,F,Lazio,15,10.696292344480753,14.368683636188507,3.4508952479809523
1102,Giovanni Simeone,25,1739,15,7.618665705434978,3,1.4916968755424023,47,15,5,0,F S,"Cagliari,Verona",15,7.618665705434978,10.47819310799241,2.057343428954482
702,Tammy Abraham,26,2238,12,15.638376876711845,3,3.906379222869873,76,28,7,0,F,Roma,10,14.115779295563698,16.234859958291054,2.5566176678985357
7006,Lautaro Martínez,24,1505,11,15.100717844441533,2,2.4913858491927385,67,20,4,0,F S,Inter,8,11.294223817065358,15.169510869309306,2.8887164257466793
1253,Edin Dzeko,25,1744,10,11.388599120080471,3,2.6200480330735445,65,27,2,0,F S,Inter,10,11.388599120080471,15.447415241971612,4.023184524849057
1592,João Pedro,26,2340,10,11.038763670250773,4,2.9887723475694656,65,21,7,0,F,Cagliari,7,7.993568463250995,12.161654375493526,3.5052852611988783
1612,Domenico Berardi,24,2116,10,7.944640416651964,12,7.412041904404759,81,59,6,0,F M,Sassuolo,7,5.660824421793222,17.518986888229847,7.8973803371191025
6208,Antonin Barak,23,1867,10,9.94859049655497,4,2.538923930376768,46,23,3,0,M,Verona,6,6.903395229950547,12.543197954073548,6.197863240726292
6253,Gianluca Scamacca,25,1364,10,7.074625564739108,0,1.0522370198741555,54,13,5,0,F S,Sassuolo,10,7.074625564739108,10.732300276868045,3.5821307664737105
865,Marko Arnautovic,24,1927,9,10.5846352186054,1,1.844951088540256,61,27,4,0,F S,Bologna,7,8.300738682970405,10.727299173362553,2.7576234843581915
1134,Mario Pasalic,25,1408,9,6.856781743466854,5,4.4439132157713175,32,26,2,0,M,Atalanta,9,6.856781743466854,13.37285453081131,3.3271554838865995
1148,Duván Zapata,17,1223,9,11.500767793506384,4,2.6834845952689648,50,23,2,0,F S,Atalanta,6,9.216911252588034,12.126816794276237,2.569528052583337
1170,Gianluca Caprari,24,1802,9,4.651494659483433,7,5.078760181553662,47,43,3,0,F S,Verona,8,3.8901958242058754,15.204727612435818,7.788571245968342
1580,Mattia Destro,18,1357,9,6.749328620731831,1,0.6139674987643957,36,8,3,0,F S,Genoa,9,6.749328620731831,7.237730905413628,0.31720447540283203
4895,Andrea Pinamonti,26,1971,9,9.05140931531787,1,2.13428077660501,71,19,2,0,F S,Empoli,6,6.767512913793325,9.44055176153779,2.114906521514058
687,Pedro,26,1827,8,3.1872277073562145,4,3.387114186771214,30,25,4,0,F S,Lazio,8,3.1872277073562145,11.799225982278585,5.8409687820822
1543,Sergej Milinkovic-Savic,26,2136,8,5.509437637403607,8,4.1586548537015915,52,34,3,1,M S,Lazio,8,5.509437637403607,12.149797992780805,7.4857737105339766
1741,Zlatan Ibrahimovic,15,897,8,7.20616440474987,2,1.67353231087327,47,21,1,0,F S,AC Milan,8,6.444865569472313,8.804593779146671,1.6256554536521435
7193,Rafael Leão,23,1688,8,6.118053982034326,3,2.611840073019266,60,23,3,0,M S,AC Milan,8,6.118053982034326,10.978380743414164,2.9943554420024157
7500,Giacomo Raspadori,26,1915,8,6.737520882859826,4,3.2476528948172927,57,34,6,0,F S,Sassuolo,8,6.737520882859826,12.743962575681508,4.53615739941597
9983,Beto,23,1769,8,7.534277906641364,0,1.512674506753683,48,16,1,0,F S,Udinese,8,7.534277906641364,9.433187649585307,2.281004125252366
502,Olivier Giroud,18,1123,7,6.581151759251952,2,1.660440120846033,29,18,2,0,F S,AC Milan,5,5.058554207906127,6.64026034809649,1.7401988226920366
591,Gerard Deulofeu,22,1638,7,4.494163952767849,2,4.698223927989602,52,44,5,0,F S,Udinese,7,4.494163952767849,8.969464495778084,1.9808325823396444
1294,Paulo Dybala,20,1453,7,6.0195638705044985,5,4.29837510548532,73,30,2,0,F S,Juventus,6,4.49696614779532,11.042827036231756,4.7679008431732655
1383,Manolo Gabbiadini,18,1152,7,3.9574741683900356,2,1.549494070932269,44,18,3,0,F S,Sampdoria,7,3.9574741683900356,4.927623305469751,0.9509926829487085
1384,Dries Mertens,20,872,7,3.8407528325915337,1,1.6166879273951054,31,18,1,0,F S,Napoli,6,3.079453982412815,6.579764410853386,3.3380361888557673
1393,Lorenzo Insigne,21,1542,7,10.674460994079709,6,4.654323207214475,69,46,1,0,F S,Napoli,1,3.822891326621175,10.763348542153835,5.141697011888027
1517,Antonio Candreva,25,2245,7,4.897793309763074,8,6.576998537406325,58,64,5,1,F M,Sampdoria,6,4.136494467034936,10.693273957818747,3.940788835287094
5322,Victor Osimhen,17,1177,7,7.566268987953663,0,1.223873782902956,54,10,3,1,F S,Napoli,7,7.566268987953663,8.97848754376173,0.9885805286467075
189,Hakan Calhanoglu,23,1644,6,4.263051511719823,8,5.416157439351082,47,57,7,0,M S,Inter,4,2.740453837439418,10.926448002457619,8.388501152396202
1471,Lorenzo Pellegrini,18,1527,6,5.965219998732209,4,5.210421359166503,64,47,3,1,M,Roma,6,5.203921223059297,9.078567648306489,3.4591235369443893
1958,Mattia Zaccagni,21,1261,6,3.7433784268796444,5,3.985377373173833,20,24,4,0,M S,"Lazio,Verona",5,2.982079606503248,7.032743576914072,1.383168201893568
2019,Federico Bonazzoli,21,1235,6,3.0188556034117937,0,0.5010590869933367,30,3,4,0,F S,Salernitana,5,2.2575567830353975,2.99227084685117,0.40673251915723085
2447,Fabián,22,1728,6,0.8886677268892527,3,2.890968914143741,29,26,2,0,M S,Napoli,6,0.8886677268892527,10.770637981593609,8.845992170274258
5353,Josip Brekalo,20,1489,6,4.441603934392333,1,3.336006172001362,35,40,1,0,F S,Torino,6,4.441603934392333,10.771466412581503,4.482397490181029
6980,Francesco Caputo,27,2064,6,6.752009075134993,5,3.524371133185923,39,30,1,0,F S,"Sampdoria,Sassuolo",6,6.752009075134993,11.964981378056109,2.7564741037786007
7947,Ruslan Malinovskiy,21,1297,6,2.8346408493816853,2,5.251962170004845,45,36,6,0,M S,Atalanta,6,2.8346408493816853,8.646600045263767,3.5521334316581488
9851,Nedim Bajrami,25,1551,6,5.388461859896779,3,3.7343031223863363,43,48,2,0,M S,Empoli,3,3.1045653950423002,7.715056270360947,3.8965466022491455
9905,David Okereke,21,1417,6,4.888862896710634,0,0.3592905178666115,34,7,1,1,S,Venezia,6,4.888862896710634,5.3337981924414635,0.9800363723188639
448,Ivan Perisic,24,1972,5,3.1299081705510616,1,3.434682469815016,30,28,3,0,D M,Inter,4,2.368609366938472,12.23224351555109,8.223477434366941
1104,Leonardo Pavoletti,23,919,5,5.22954311594367,1,0.7747658900916576,27,11,6,0,F S,Cagliari,5,5.22954311594367,6.778616718947887,1.24695098772645
1386,Piotr Zielinski,25,1685,5,2.9407729618251324,5,3.930336916819215,39,47,1,0,M S,Napoli,5,2.9407729618251324,11.029745941981673,5.700708094984293
1489,Franck Kessié,20,1419,5,3.9673120696097612,0,0.9050283562391996,19,18,1,0,M S,AC Milan,3,1.6834155786782503,7.860932778567076,5.891662556678057
1566,Mattia Aramu,22,1428,5,3.4500624099746346,4,3.2995348516851664,34,24,4,0,M S,Venezia,3,1.9274647245183587,4.982755455188453,1.9167210161685944
1804,Álvaro Morata,26,1723,5,7.080000659450889,5,4.8311882223933935,41,35,4,0,F S,Juventus,5,7.080000659450889,12.342859461903572,2.2210724968463182
2044,Daniele Verde,23,1316,5,3.6285891588777304,3,2.1134809777140617,39,22,2,0,F M S,Spezia,4,2.867290308699012,6.293893377296627,2.9916109079495072
2217,Antonio Sanabria,25,1631,5,8.367612477391958,2,2.0967248287051916,47,18,3,0,F S,Torino,5,8.367612477391958,10.730929758399725,2.0639257542788982
3065,Domenico Criscito,15,1307,5,4.018588034436107,1,0.551764952018857,18,6,3,0,D,Genoa,0,0.21213385928422213,2.235570652410388,1.6886757696047425
3751,Thomas Henry,24,1421,5,4.457775499671698,3,2.268073096871376,33,14,2,0,F S,Venezia,5,4.457775499671698,5.9610060304403305,0.8161229025572538
6512,Musa Barrow,22,1504,5,3.559183742851019,4,3.9889957569539547,48,31,0,0,F S,Bologna,5,3.559183742851019,7.736337066628039,3.288555500097573
7910,Szymon Zurkowski,25,1530,5,3.4843211881816387,1,1.049180269241333,38,18,4,0,M S,Empoli,5,3.4843211881816387,6.551712894812226,3.225058402866125
677,Jordan Veretout,26,1930,4,4.131331238895655,7,5.226232200860977,23,46,6,0,M S,Roma,3,2.6087335981428623,10.137374369893223,6.150297904852778
1089,Juan Cuadrado,25,1815,4,1.7266774838790298,2,4.522785181179643,26,41,6,0,D M S,Juventus,4,1.7266774838790298,11.283290110528469,8.307772589847445
1164,Cristiano Biraghi,25,2140,4,3.2400445621460676,0,3.2000065464526415,27,42,3,1,D,Fiorentina,3,1.7174468915909529,9.661866433918476,7.579478206112981
1186,Andrea Belotti,12,664,4,2.1555120777338743,1,0.351870977319777,26,5,0,0,F S,Torino,4,2.1555120777338743,2.249202808365226,0.9424518719315529
1208,Felipe Anderson,27,1970,4,3.720431150868535,6,4.462656520307064,27,37,1,0,F S,Lazio,4,3.720431150868535,11.56563787907362,5.203141909092665
1229,Luis Muriel,16,798,4,3.351678781211376,4,2.8156544156372547,33,24,0,0,F S,Atalanta,4,3.351678781211376,6.67893947660923,2.0363629832863808
1304,Moise Kean,21,753,4,4.736278489232063,0,0.16582033596932888,19,4,3,0,F S,Juventus,4,4.736278489232063,4.270945683121681,0.6579055767506361
1425,Nikola Kalinic,14,401,4,3.859070584177971,1,0.982884181663394,13,6,3,1,F S,Verona,4,3.859070584177971,5.1321131540462375,0.3818768672645092
1449,Federico Di Francesco,18,1058,4,1.9186718221753836,0,0.9368602326139808,24,14,1,0,F M S,Empoli,4,1.9186718221753836,3.841118510812521,1.1647859029471874
1809,Joaquín Correa,14,546,4,1.1476758979260921,1,0.7906181514263153,15,11,2,0,F S,Inter,4,1.1476758979260921,3.358646107837558,1.5800824649631977
2547,Theo Hernández,22,1816,4,4.222165253944695,6,3.4771906808018684,27,27,4,2,D S,AC Milan,3,2.6995675237849355,9.641966070979834,5.8477889727801085
4981,Davide Frattesi,26,2116,4,4.083057703450322,2,2.9500373620539904,41,21,4,0,M S,Sassuolo,4,4.083057703450322,10.387627936899662,5.777792975306511
5996,Adrien Tameze,27,1628,4,0.8020087201148272,1,0.8530564308166504,16,16,2,0,D M S,Verona,4,0.8020087201148272,5.583258148282766,4.422237956896424
6160,Riccardo Orsolini,19,1149,4,2.7219311501830816,2,0.8209541831165552,34,12,1,0,D M S,Bologna,3,1.9606323037296534,4.286652991548181,2.6327618192881346
7999,Hirving Lozano,21,1123,4,5.28639274276793,3,1.3108139727264643,40,14,1,0,F S,Napoli,4,5.28639274276793,8.020371653139591,2.760031462647021
8289,Gastón Pereiro,19,704,4,1.4508908819407225,2,1.7766257897019386,14,14,0,0,M S,Cagliari,4,1.4508908819407225,4.5940729258582,1.6975924000144005
8838,Junior Messias,16,898,4,2.2917230278253555,0,0.999506127089262,28,10,2,0,M S,AC Milan,4,2.2917230278253555,4.706360377371311,2.0462977085262537
8912,Tommaso Pobega,23,1526,4,3.0624443665146828,2,1.5044393055140972,33,15,8,0,M S,Torino,4,3.0624443665146828,5.751308926381171,3.324884684756398
8913,Emmanuel Gyasi,26,2182,4,3.975087784230709,0,1.3513736985623837,29,17,7,0,D M S,Spezia,4,3.975087784230709,9.550116442143917,4.767707573249936
8942,Aaron Hickey,24,1892,4,0.5062870164401829,1,0.9724809657782316,18,13,6,0,D M S,Bologna,4,0.5062870164401829,5.011548365466297,4.332282295450568
8963,Nahuel Molina,23,1663,4,1.8640334950760007,1,2.169353364035487,22,20,4,1,D M S,Udinese,4,1.8640334950760007,5.723853284493089,2.7935868641361594
9969,Teun Koopmeiners,20,1377,4,1.4682131046429276,1,3.771230449900031,20,31,2,0,M S,Atalanta,4,1.4682131046429276,9.824031099677086,6.602278605103493
317,Henrikh Mkhitaryan,25,2027,3,2.452184653840959,5,4.07035574875772,44,37,1,0,M S,Roma,3,2.452184653840959,11.019973807036877,5.783803752623498
1121,Giacomo Bonaventura,25,1912,3,4.350288970395923,4,2.363036036491394,36,30,6,1,M S,Fiorentina,3,4.350288970395923,10.922676142305136,5.212449008598924
1122,Manuel Locatelli,26,1801,3,2.2918345062062144,2,0.738257272168994,20,14,5,0,M S,Juventus,3,2.2918345062062144,9.146655667573214,6.368491820991039
1193,Lorenzo De Silvestri,22,1607,3,1.4472930580377579,1,1.0952776316553354,8,18,6,0,D M S,Bologna,3,1.4472930580377579,4.12726292386651,2.714009551331401
1210,Keita,16,908,3,2.60628485865891,1,0.8364801676943898,15,7,2,0,F S,Cagliari,3,2.60628485865891,3.768710844218731,0.4570491649210453
1219,Luis Alberto,24,1629,3,1.8705286253243685,7,4.980502168647945,30,43,5,0,M S,Lazio,3,1.8705286253243685,10.420411236584187,7.122848147526383
1223,Milan Skriniar,23,2070,3,2.5892658922821283,0,0.5658530332148075,18,5,2,0,D,Inter,3,2.5892658922821283,11.149749774485826,10.919761884957552
1230,Fabio Quagliarella,23,1265,3,2.53352961409837,3,1.8141293376684189,42,17,2,0,F S,Sampdoria,2,1.7722308384254575,4.4426460806280375,2.1292450465261936
1287,Leonardo Bonucci,17,1520,3,4.103544296696782,1,0.6809182483702898,13,9,1,0,D,Juventus,0,1.8196478206664324,5.306749999523163,4.916965138167143
1426,Josip Ilicic,19,832,3,2.9360260255634785,4,3.3613647241145372,31,32,1,0,M S,Atalanta,3,2.174727190285921,8.751610681414604,4.7372677605599165
1445,Simone Verdi,6,267,3,0.5924570597708225,0,0.21251198276877403,13,5,0,0,M S,"Salernitana,Torino",3,0.5924570597708225,0.9791538938879967,0.6958055067807436
1463,Francesco Acerbi,19,1545,3,1.7277954556047916,0,0.16615539975464344,6,3,1,1,D S,Lazio,3,1.7277954556047916,5.672827605158091,5.519389035180211
1493,Andrea Petagna,21,491,3,1.5750811100006104,0,0.589118093252182,13,8,1,0,F S,Napoli,3,1.5750811100006104,2.7876272797584534,0.7809196170419455
1570,Rey Manaj,19,1096,3,3.944467978551984,0,0.8612378835678101,33,11,5,0,F S,Spezia,2,3.1831691581755877,3.734296817332506,1.075341835618019
1577,Marko Pjaca,19,841,3,1.395311363041401,0,0.5028641913086176,16,12,0,0,F S,Torino,3,1.395311363041401,3.500615667551756,1.929593451321125
1634,Alessandro Deiola,23,1545,3,1.681989200413227,1,0.7293993132188916,20,6,5,0,M S,Cagliari,3,1.681989200413227,5.487151870504022,3.649884309619665
3856,Milan Djuric,21,1149,3,4.233486716635525,1,1.2473667226731777,24,11,3,0,F S,Salernitana,2,3.472187881357968,4.9677436500787735,0.9751586634665728
5360,Weston McKennie,20,1356,3,3.0620883218944073,0,1.2541384547948837,23,20,1,0,M S,Juventus,3,3.0620883218944073,5.111863426864147,2.322309661656618
6421,Brahim Diaz,23,1525,3,4.049639482982457,3,2.007928766310215,25,22,4,0,M S,AC Milan,3,4.049639482982457,9.420139510184526,3.6654577907174826
6672,Riccardo Sottil,18,1024,3,2.522440852597356,2,1.6381667349487543,20,10,1,1,F S,Fiorentina,3,2.522440852597356,4.104294283315539,1.4981498066335917
6974,Mattias Svanberg,25,1893,3,1.706024132668972,2,2.018826344050467,31,29,5,0,M S,Bologna,3,1.706024132668972,5.276043776422739,3.0213538464158773
6986,Hamed Junior Traore,21,1096,3,2.6572778495028615,2,3.2701276587322354,21,26,2,0,M S,Sassuolo,3,2.6572778495028615,9.454760893248022,5.931431203149259
7413,Ibañez,23,1981,3,1.5782659957185388,0,0.4240658152848482,17,9,5,0,D M S,Roma,3,1.5782659957185388,6.7840733751654625,6.638888154178858
7472,Wilfried Stephane Singo,25,1881,3,2.24498010892421,4,2.4788710940629244,32,19,3,1,D M S,Torino,3,2.24498010892421,8.687092179432511,4.802563497796655
7924,Amir Rrahmani,24,2118,3,3.1589879170060158,0,0.20724421832710505,19,5,3,0,D,Napoli,3,3.1589879170060158,7.8230716194957495,7.614921016618609
8916,Simone Bastoni,23,1730,3,1.4877950185909867,2,3.346420136280358,19,33,3,1,D M S,Spezia,3,1.4877950185909867,6.785291807726026,4.350029889959842
9840,Denzel Dumfries,23,1240,3,3.9458022788167,3,3.580711603164673,19,18,1,0,D S,Inter,3,3.9458022788167,11.404785234481096,4.795509420335293
498,Alexis Sánchez,19,717,2,2.52279619127512,2,1.7175755193457007,24,16,0,0,F S,Inter,2,2.52279619127512,7.855562545359135,4.413402888923883
628,Chris Smalling,18,1277,2,1.5865746140480042,0,0.5236679911613464,7,2,0,0,D S,Roma,2,1.5865746140480042,1.7312428019940853,1.7312428019940853
845,Maya Yoshida,19,1533,2,0.8608534783124924,2,1.212971861474216,7,3,1,0,D S,Sampdoria,2,0.8608534783124924,2.1747039714828134,2.1747039714828134
1030,Fernando Forestieri,4,47,2,1.1122449487447739,1,0.059410255402326584,3,1,1,0,S,Udinese,2,1.1122449487447739,0.30812157690525055,0.1687125861644745
1168,Bryan Cristante,24,1880,2,1.3632419425994158,0,1.7079652640968561,30,14,6,0,M S,Roma,2,1.3632419425994158,8.026535769924521,6.933419922366738
1227,Lucas Torreira,22,1613,2,1.528864037245512,1,1.4119026567786932,15,17,3,1,M S,Fiorentina,2,1.528864037245512,9.69390982016921,7.3359236270189285
1233,Filip Djuricic,9,645,2,2.5557878762483597,1,1.6718681659549475,16,10,1,0,M S,Sassuolo,2,2.5557878762483597,4.865900183096528,1.6640550550073385
1234,Dennis Praet,17,1080,2,1.6870446521788836,1,3.4146218933165073,17,19,2,0,M S,Torino,2,1.6870446521788836,6.913236856460571,2.4089973848313093
1252,Stephan El Shaarawy,19,698,2,1.5722324941307306,0,2.3691166304051876,29,20,1,0,M S,Roma,2,1.5722324941307306,7.318724979646504,4.212267741560936
1313,Riccardo Saponara,20,799,2,1.2360491678118706,3,2.6812957003712654,25,13,0,0,F S,Fiorentina,2,1.2360491678118706,7.597528919577599,4.194375261664391
1324,Federico Dimarco,24,975,2,2.877935966476798,1,3.5283644488081336,24,36,0,0,D S,Inter,2,2.1166371013969183,8.184877190738916,5.883526634424925
1376,Kalidou Koulibaly,17,1511,2,1.2624653112143278,2,0.9172648061066866,6,6,3,1,D,Napoli,2,1.2624653112143278,3.9963442534208298,3.7356291506439447
1409,Nicolò Barella,24,1981,2,3.3572832625359297,7,5.924331684596837,47,38,6,0,M,Inter,2,3.3572832625359297,16.88058166205883,8.806903859600425
1433,Federico Chiesa,14,867,2,2.4671006090939045,2,1.0702262371778488,28,17,0,0,M S,Juventus,2,2.4671006090939045,4.272591594606638,1.217174582183361
1468,Gregoire Defrel,27,937,2,3.5222900565713644,1,1.2371988277882338,20,14,3,0,F S,Sassuolo,2,3.5222900565713644,4.984565149992704,1.2736058682203293
1496,Roberto Gagliardini,11,465,2,1.310421820729971,1,0.597316138446331,8,3,2,0,M S,Inter,2,1.310421820729971,4.343634780496359,3.145199503749609
1574,Davide Calabria,16,1268,2,1.9999540988355875,2,0.9395451582968235,24,8,2,0,D S,AC Milan,2,1.9999540988355875,6.721831858158112,4.749440707266331
1723,Roberto Pereyra,15,1074,2,1.8773604687303305,2,1.4043281227350235,12,16,3,1,M S,Udinese,1,1.116061633452773,5.29413684271276,3.2050049230456352
1852,Ante Rebic,15,618,2,1.944603931158781,2,3.6719250325113535,22,23,2,0,F S,AC Milan,2,1.944603931158781,5.224146585911512,1.0458037853240967
1956,Mohamed Fares,9,585,2,1.2060296311974525,1,0.5327053293585777,13,5,2,0,D M S,Genoa,2,1.2060296311974525,1.6634865924715996,0.897174246609211
1971,Simone Romagnoli,13,967,2,1.823810689151287,0,0.15977045893669128,5,3,2,0,D S,Empoli,2,1.823810689151287,2.2748368084430695,2.159683594480157
2711,Aleksey Miranchuk,14,492,2,0.9145284332334995,4,2.417057078331709,10,18,0,0,M S,Atalanta,2,0.9145284332334995,4.221161689609289,1.2998156249523163
3978,Marco Faraoni,23,1870,2,1.3246762370690703,5,2.2602208219468594,24,17,4,0,D M S,Verona,2,1.3246762370690703,6.800257174298167,4.463239380158484
4903,Mamadou Coulibaly,9,755,2,1.14416841045022,0,0.22825265116989613,8,6,1,0,M,Salernitana,2,1.14416841045022,3.7506539914757013,2.4845701046288013
4918,Patrick Cutrone,21,1123,2,3.5084664560854435,0,0.5141077749431133,44,7,1,0,F S,Empoli,2,3.5084664560854435,5.401339180767536,1.5220679454505444
5719,Sérgio Oliveira,5,359,2,1.159316599369049,1,1.2322223037481308,8,10,2,0,M,Roma,1,0.3980177640914917,1.2752335257828236,0.16613064892590046
5954,Eldor Shomurodov,20,535,2,3.4231057427823544,3,1.753871001303196,19,15,1,0,F S,Roma,2,3.4231057427823544,6.082272790372372,1.1814344245940447
6180,Manuel Lazzari,21,905,2,0.5747479721903801,1,1.1961196549236774,7,5,3,0,D S,Lazio,2,0.5747479721903801,2.6385517716407776,2.057250328361988
6686,Nicolo Zaniolo,21,1558,2,4.787991524673998,1,1.5453782947733998,53,22,9,2,M S,Roma,2,4.787991524673998,8.180249857716262,4.15553830191493
6960,Bremer,24,2101,2,4.934269605204463,1,0.37901961617171764,22,7,6,0,D,Torino,2,4.934269605204463,6.24538935162127,5.4918900253251195
6997,Ignacio Pussetto,17,854,2,3.173765279352665,1,0.8260115310549736,24,8,3,0,F S,Udinese,1,2.4124664440751076,2.9992157258093357,0.7393833063542843
7074,Nicolás González,21,1386,2,4.294666230678558,4,3.4767479663714767,40,24,0,1,F S,Fiorentina,2,4.294666230678558,9.622190684080124,3.709982691332698
7090,Krzysztof Piatek,5,315,2,2.252928525209427,0,0.9790207743644714,10,3,0,0,F S,Fiorentina,2,1.4916297495365143,2.2891060039401054,0
7902,Matthijs de Ligt,22,1918,2,1.8599706692621112,0,1.198918342590332,15,7,1,1,D S,Juventus,2,1.8599706692621112,6.818377800285816,6.229501977562904
7912,Eljif Elmas,27,1355,2,2.1617846209555864,5,1.5773762948811054,24,19,2,0,F M S,Napoli,2,2.1617846209555864,7.111051928251982,4.442696335725486
7939,Morten Thorsby,25,2145,2,3.2247232580557466,1,0.7222892669960856,19,9,10,0,F M,Sampdoria,2,3.2247232580557466,4.983416607603431,2.195684641599655
7958,Sandro Tonali,26,1816,2,1.7535546533763409,2,2.662210701033473,27,32,5,0,M S,AC Milan,2,1.7535546533763409,8.919351745396852,5.991791692562401
7972,Andrea La Mantia,11,208,2,1.0319457007572055,1,0.6877441424876451,9,5,0,0,F S,Empoli,2,1.0319457007572055,1.0364503134042025,0.43631191551685333
8010,Kevin Agudelo,12,483,2,1.0281585967168212,1,0.698807068169117,7,7,2,1,F S,Spezia,2,1.0281585967168212,2.4952347353100777,1.2136153541505337
9018,M&#039;Bala Nzola,19,1032,2,2.775495857000351,1,1.4888001158833504,21,11,2,0,F S,Spezia,2,2.775495857000351,5.60671747662127,1.8495349381119013
9850,Filippo Bandinelli,25,1260,2,1.614871034398675,3,2.6155361542478204,25,21,7,0,M S,Empoli,2,1.614871034398675,5.778423657640815,2.4402118865400553
9878,Pietro Ceccaroni,24,2133,2,1.168328806757927,1,0.6876081936061382,13,4,5,1,D,Venezia,2,1.168328806757927,3.074186095967889,2.8805428612977266
9893,Youssef Maleh,19,634,2,1.692535745445639,2,1.1924299746751785,16,9,2,0,M S,Fiorentina,2,1.692535745445639,4.586904346942902,1.923511227592826
9903,Domen Crnigoj,23,1306,2,1.3133386094123125,1,1.0878503359854221,21,10,3,0,D M S,Venezia,2,1.3133386094123125,3.414077937602997,1.898069417104125
9999,Arthur Theate,21,1719,2,1.2837007073685527,1,0.15595786832273006,17,4,4,0,D S,Bologna,2,1.2837007073685527,4.419279605150223,4.262934152036905
10077,Felix Afena-Gyan,12,495,2,1.488972500897944,0,0.7358112968504429,14,5,2,1,F M S,Roma,2,1.488972500897944,2.855887796729803,0.867246501147747
222,Arturo Vidal,19,435,1,1.4004979748278856,1,0.57850182056427,13,6,3,0,M S,Inter,1,1.4004979748278856,4.366356402635574,2.4673520512878895
411,Albin Ekdal,21,1346,1,0.6404476780444384,0,0.26386275328695774,13,5,8,1,M S,Sampdoria,1,0.6404476780444384,1.4940368281677365,0.8464659573510289
557,Matteo Darmian,17,1142,1,0.8435626439750195,1,1.851460311561823,7,13,2,0,D S,Inter,1,0.8435626439750195,5.483576972037554,3.501479459926486
1106,Darko Lazovic,26,2153,1,2.6429409878328443,4,3.478190933354199,38,30,2,0,D M S,Verona,1,2.6429409878328443,9.837370555847883,5.6322041573002934
1119,Alessio Romagnoli,18,1398,1,0.7881945855915546,0,0.0868346942588687,12,3,4,1,D S,AC Milan,1,0.7881945855915546,3.6132344510406256,3.573710674419999
1120,Mattia De Sciglio,14,785,1,0.45369195006787777,1,1.6498648477718234,5,13,1,0,D S,Juventus,1,0.45369195006787777,3.082259184680879,1.2542563639581203
1178,Davide Zappacosta,23,1528,1,1.5599372703582048,3,3.4265498742461205,24,23,4,0,D M S,Atalanta,1,1.5599372703582048,9.357777616009116,5.947535641491413
1206,Danilo Cataldi,23,1298,1,0.17507647536695004,2,1.7979423366487026,6,13,7,0,M S,Lazio,1,0.17507647536695004,4.182238575071096,3.541851201094687
1221,Jacopo Sala,17,903,1,0.07873217109590769,0,0.4308085236698389,4,7,3,0,M S,Spezia,1,0.07873217109590769,1.8232483183965087,1.4009805973619223
1247,Juan Jesus,17,994,1,0.26342589035630226,0,0.20737940445542336,4,4,0,0,D S,Napoli,1,0.26342589035630226,3.577459717169404,3.4750143587589264
1254,Alessandro Florenzi,18,1012,1,0.542251592501998,0,0.8295268900692463,18,10,0,0,D M S,AC Milan,1,0.542251592501998,3.1999644096940756,2.6377203166484833
1354,Gianmarco Ferrari,26,2316,1,1.8554481877945364,0,0.867032241076231,21,5,4,1,D,Sassuolo,1,1.8554481877945364,9.585023859515786,9.225457083433867
1362,Simy,19,839,1,2.954823825508356,1,0.7397672235965729,20,8,0,0,F S,Salernitana,1,2.954823825508356,3.8042211681604385,0.7839426398277283
1375,Elseid Hysaj,24,1865,1,0.5768289938569069,0,0.9398701712489128,4,12,2,0,D S,Lazio,1,0.5768289938569069,6.66219374537468,5.86416482925415
1382,José Callejón,22,1193,1,1.5479039223864675,2,2.0852098036557436,14,18,0,0,F M S,Fiorentina,1,1.5479039223864675,6.146712960675359,3.4988456685096025
1400,Nicola Murru,16,622,1,0.18704337999224663,0,0.6632054513320327,3,5,4,0,D M S,Sampdoria,1,0.18704337999224663,1.2466333974152803,0.5101080890744925
1423,Matías Vecino,15,283,1,0.9565695598721504,0,0.869618721306324,6,4,1,0,M S,Inter,1,0.9565695598721504,5.458463866263628,4.055571272969246
1424,Federico Bernardeschi,18,1071,1,1.335501323454082,2,1.4972474221140146,29,14,3,0,M S,Juventus,1,1.335501323454082,5.159594379365444,3.0883109103888273
1465,Stefano Sensi,12,382,1,1.1650578826665878,0,0.7210829220712185,4,8,0,0,M S,"Inter,Sampdoria",1,1.1650578826665878,2.4857693761587143,0.6126709897071123
1473,Matteo Politano,24,1245,1,2.691651636734605,3,2.796258058398962,35,25,2,0,F M S,Napoli,1,2.691651636734605,5.595273606479168,1.8566482029855251
1474,Alfred Duncan,21,1147,1,1.1006064601242542,2,0.9567216979339719,7,14,1,0,M S,Fiorentina,1,1.1006064601242542,3.770863681100309,2.931946460157633
1484,Rafael Toloi,17,1305,1,1.2492666617035866,1,0.5491914544254541,12,7,5,0,D S,Atalanta,1,1.2492666617035866,5.895646592602134,4.8986427783966064
